PlayerId,PlayerName,Season,GameType,Team,Position,GP,G,A,P,PlusMinus,PIM,PointPerGame,PPG,PPP,SHG,SHP,GWG,OTG,S,ShootingPercentage,TOIPerGame,TOIPerGame_sec,ShiftsPerGame,FaceoffWinPercentage
8470809,"Jeremy Williams",2006-2007,"Regular Season",TOR,R,1,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,00:07:18,438,13,0
8468508,"Justin Williams",2006-2007,"Regular Season",CAR,R,82,33,34,67,-11,73,0.82,12,24,2,5,8,1,258,12.8,00:20:51,1251,25.6,37.5
8465113,"Brian Willsie",2006-2007,"Regular Season",LAK,R,81,11,10,21,-20,49,0.26,2,4,0,0,1,0,131,8.4,00:13:23,803,20,45.3
8468515,"Brad Winchester",2006-2007,"Regular Season",EDM,L,59,4,5,9,-10,86,0.15,0,0,0,0,0,0,66,6.1,00:08:04,484,11.4,33.3
8470222,"James Wisniewski",2006-2007,"Regular Season",CHI,D,50,2,8,10,3,39,0.2,0,1,0,0,0,0,55,3.6,00:18:59,1139,24.7,0
8459433,"Brendan Witt",2006-2007,"Regular Season",NYI,D,81,1,13,14,14,131,0.17,0,0,0,0,0,0,75,1.3,00:21:38,1298,27.1,0
8471234,"Wojtek Wolski",2006-2007,"Regular Season",COL,L,76,22,28,50,2,14,0.66,7,17,0,1,2,0,165,13.3,00:15:31,931,21.2,100
8469480,"Jeff Woywitka",2006-2007,"Regular Season",STL,D,34,1,6,7,4,12,0.21,0,0,0,0,0,0,28,3.6,00:14:45,885,19.3,0
8471188,"Andy Wozniewski",2006-2007,"Regular Season",TOR,D,15,0,2,2,-1,14,0.13,0,0,0,0,0,0,10,0,00:13:55,835,21,0
8471735,"Keith Yandle",2006-2007,"Regular Season",PHX,D,7,0,2,2,0,8,0.29,0,2,0,0,0,0,10,0,00:20:10,1210,25.7,0
8458939,"Alexei Yashin",2006-2007,"Regular Season",NYI,C,58,18,32,50,6,44,0.86,5,21,0,0,3,0,203,8.9,00:17:04,1024,19.5,45.9
8459122,"Stephane Yelle",2006-2007,"Regular Season",CGY,C,56,10,14,24,5,32,0.43,1,1,1,3,1,0,55,18.2,00:14:37,877,21.9,50.4
8458468,"Jason York",2006-2007,"Regular Season",BOS,D,49,1,7,8,-14,32,0.16,0,0,0,1,0,0,27,3.7,00:13:04,784,17.7,0
8466266,"Mike York",2006-2007,"Regular Season","NYI, PHI",L,66,10,11,21,-18,22,0.32,2,3,0,0,2,0,87,11.5,00:12:30,750,17.2,46.4
8471358,"Bryan Young",2006-2007,"Regular Season",EDM,D,15,0,0,0,-8,10,0,0,0,0,0,0,0,2,0,00:10:06,606,14.7,0
8471233,"Travis Zajac",2006-2007,"Regular Season",NJD,C,80,17,25,42,1,16,0.53,6,12,0,0,2,0,134,12.7,00:16:02,962,20.1,46.9
8468636,"Greg Zanon",2006-2007,"Regular Season",NSH,D,66,3,5,8,16,32,0.12,0,0,0,0,0,0,43,7,00:17:19,1039,21.7,0
8460735,"Richard Zednik",2006-2007,"Regular Season","WSH, NYI",R,42,7,14,21,-6,18,0.5,1,6,0,0,1,0,83,8.4,00:15:00,900,19.1,25
8470113,"John Zeiler",2006-2007,"Regular Season",LAK,R,23,1,2,3,-2,22,0.13,0,0,0,0,0,0,12,8.3,00:08:35,515,13.9,40.9
8468083,"Henrik Zetterberg",2006-2007,"Regular Season",DET,L,63,33,35,68,26,36,1.08,11,24,1,3,10,1,224,14.7,00:20:50,1250,26.6,52.5
8470597,"Nikolay Zherdev",2006-2007,"Regular Season",CBJ,R,71,10,22,32,-19,26,0.45,3,12,0,0,2,0,164,6.1,00:16:13,973,20.6,23.5
8458595,"Alexei Zhitnik",2006-2007,"Regular Season","NYI, PHI, ATL",D,79,7,31,38,1,92,0.48,3,14,0,1,2,1,132,5.3,00:24:06,1446,27.7,50
8469623,"Marek Zidlicky",2006-2007,"Regular Season",NSH,D,79,4,26,30,8,72,0.38,2,10,0,0,1,0,114,3.5,00:19:43,1183,23.6,0
8467937,"Michael Zigomanis",2006-2007,"Regular Season",PHX,C,75,14,9,23,-8,46,0.31,2,3,1,1,0,0,142,9.9,00:14:52,892,22.3,56.2
8458494,"Sergei Zubov",2006-2007,"Regular Season",DAL,D,78,12,42,54,0,26,0.69,9,40,0,0,3,0,156,7.7,00:25:56,1556,27.7,100
8464977,"Dainius Zubrus",2006-2007,"Regular Season","WSH, BUF",C,79,24,36,60,-19,62,0.76,10,23,0,0,4,1,158,15.2,00:19:29,1169,24.1,49.1
8465250,"Andrei Zyuzin",2006-2007,"Regular Season",CGY,D,49,1,5,6,-2,30,0.12,0,0,0,0,0,0,36,2.8,00:13:49,829,20.3,0
8469626,"Andrew Alberts",2007-2008,Playoffs,BOS,D,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,00:11:07,667,16.5,0
8460621,"Daniel Alfredsson",2007-2008,Playoffs,OTT,R,2,0,0,0,-2,0,0,0,0,0,0,0,0,5,0,00:19:20,1160,23.5,100
8467483,"Tyler Arnason",2007-2008,Playoffs,COL,C,10,2,3,5,-2,2,0.5,1,2,0,0,0,0,27,7.4,00:14:12,852,19.3,48.4
8459429,"Jason Arnott",2007-2008,Playoffs,NSH,C,4,1,0,1,-1,4,0.25,0,0,0,0,1,0,6,16.7,00:18:28,1108,24.5,37.1
8465025,"Arron Asham",2007-2008,Playoffs,NJD,R,5,0,1,1,1,2,0.2,0,0,0,0,0,0,3,0,00:05:04,304,7.8,0
8459053,"Adrian Aucoin",2007-2008,Playoffs,CGY,D,7,0,3,3,3,4,0.43,0,2,0,0,0,0,6,0,00:18:13,1093,22.6,0
8468224,"Sean Avery",2007-2008,Playoffs,NYR,L,8,4,3,7,3,6,0.88,1,1,0,0,1,0,13,30.8,00:14:14,854,19.1,50
8462209,"P.J. Axelsson",2007-2008,Playoffs,BOS,L,7,0,0,0,-4,2,0,0,0,0,0,0,0,14,0,00:16:57,1017,23.7,50
8467348,"Christian Backman",2007-2008,Playoffs,NYR,D,8,0,0,0,3,12,0,0,0,0,0,0,0,7,0,00:18:15,1095,24.8,0
8473563,"Nicklas Backstrom",2007-2008,Playoffs,WSH,C,7,4,2,6,3,2,0.86,3,5,0,0,0,0,19,21.1,00:20:26,1226,22.1,50
8467428,"Krys Barch",2007-2008,Playoffs,DAL,R,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,00:02:21,141,4.3,0
8455521,"Stu Barnes",2007-2008,Playoffs,DAL,C,9,2,1,3,1,2,0.33,0,0,0,0,2,0,14,14.3,00:15:32,932,19.3,50
8471760,"Cody Bass",2007-2008,Playoffs,OTT,C,4,1,0,1,0,6,0.25,0,0,0,0,0,0,5,20,00:08:20,500,14.5,38.5
8467400,"Francois Beauchemin",2007-2008,Playoffs,ANA,D,6,0,0,0,2,26,0,0,0,0,0,0,0,4,0,00:21:01,1261,24.7,0
8464994,"Steve Begin",2007-2008,Playoffs,MTL,L,12,0,3,3,1,8,0.25,0,0,0,0,0,0,21,0,00:12:45,765,17.7,44.4
8465050,"Eric Belanger",2007-2008,Playoffs,MIN,C,6,0,0,0,-1,4,0,0,0,0,0,0,0,9,0,00:18:34,1114,31.8,54.2
8459444,"Todd Bertuzzi",2007-2008,Playoffs,ANA,R,6,0,2,2,-2,14,0.33,0,1,0,0,0,0,11,0,00:14:14,854,20.5,18.2
8467361,"Blair Betts",2007-2008,Playoffs,NYR,C,8,0,0,0,-4,2,0,0,0,0,0,0,0,7,0,00:07:16,436,12.1,55.8
8469666,"Brandon Bochenski",2007-2008,Playoffs,NSH,R,3,0,0,0,-1,0,0,0,0,0,0,0,0,4,0,00:06:36,396,10.7,0
8460105,"Radek Bonk",2007-2008,Playoffs,NSH,C,6,1,0,1,-3,2,0.17,0,0,0,0,0,0,12,8.3,00:17:56,1076,23.3,55.3
8469647,"Derek Boogaard",2007-2008,Playoffs,MIN,L,6,0,0,0,-1,24,0,0,0,0,0,0,0,0,0,00:04:48,288,9.5,0
8470153,"Pierre-Marc Bouchard",2007-2008,Playoffs,MIN,C,6,2,2,4,1,2,0.67,1,1,0,0,1,1,18,11.1,00:17:46,1066,27.3,100
8458527,"Philippe Boucher",2007-2008,Playoffs,DAL,D,3,0,0,0,0,4,0,0,0,0,0,0,0,7,0,00:20:04,1204,24,0
8465914,"Francis Bouillon",2007-2008,Playoffs,MTL,D,7,1,2,3,0,4,0.43,0,0,0,0,0,0,10,10,00:15:54,954,22.6,0
8465059,"Matt Bradley",2007-2008,Playoffs,WSH,R,7,0,2,2,-3,2,0.29,0,0,0,0,0,0,8,0,00:11:40,700,16.1,50
8459246,"Donald Brashear",2007-2008,Playoffs,WSH,L,7,1,1,2,1,0,0.29,0,0,0,0,0,0,5,20,00:07:30,450,9.1,50
8464975,"Daniel Briere",2007-2008,Playoffs,PHI,C,17,9,7,16,-3,20,0.94,6,9,0,0,3,0,45,20,00:18:26,1106,22.1,53.7
8445739,"Patrice Brisebois",2007-2008,Playoffs,MTL,D,10,1,5,6,-3,6,0.6,1,3,0,0,1,0,10,10,00:16:33,993,21.7,0
8460534,"Curtis Brown",2007-2008,Playoffs,SJS,C,7,0,0,0,-2,4,0,0,0,0,0,0,0,5,0,00:09:10,550,14.1,59.6
8459596,"Andrew Brunette",2007-2008,Playoffs,COL,L,10,5,3,8,-5,2,0.8,3,5,0,0,0,0,18,27.8,00:17:02,1022,22.5,0
8458978,"Sergei Brylin",2007-2008,Playoffs,NJD,L,5,1,0,1,0,0,0.2,0,0,0,0,0,0,4,25,00:11:39,699,15.2,66.7
8470613,"Brent Burns",2007-2008,Playoffs,MIN,D,6,0,2,2,0,6,0.33,0,2,0,0,0,0,17,0,00:27:34,1654,38.2,0
8471339,"Ryan Callahan",2007-2008,Playoffs,NYR,R,10,2,2,4,3,10,0.4,0,0,1,1,1,0,25,8,00:15:55,955,21.8,0
8466285,"Brian Campbell",2007-2008,Playoffs,SJS,D,13,1,6,7,3,4,0.54,0,2,0,0,0,0,22,4.5,00:29:19,1759,33.2,0
8470640,"Matt Carle",2007-2008,Playoffs,SJS,D,11,0,1,1,0,4,0.09,0,0,0,0,0,0,7,0,00:13:56,836,19.1,100
8455805,"Keith Carney",2007-2008,Playoffs,MIN,D,6,1,1,2,2,0,0.33,0,0,0,1,1,1,2,50,00:15:12,912,24.2,0
8470604,"Jeff Carter",2007-2008,Playoffs,PHI,C,17,6,5,11,0,12,0.65,3,3,0,0,1,0,72,8.3,00:20:07,1207,26.6,43.4
8473646,"Ryan Carter",2007-2008,Playoffs,ANA,L,6,0,0,0,-2,6,0,0,0,0,0,0,0,6,0,00:11:02,662,15.8,52.4
8465009,"Zdeno Chara",2007-2008,Playoffs,BOS,D,7,1,1,2,-1,12,0.29,1,1,0,0,0,0,14,7.1,00:25:51,1551,29.3,0
8467357,"Jonathan Cheechoo",2007-2008,Playoffs,SJS,R,13,4,4,8,3,4,0.62,0,2,0,0,1,0,34,11.8,00:18:21,1101,25.3,16.7
8446053,"Chris Chelios",2007-2008,Playoffs,DET,D,14,0,0,0,2,10,0,0,0,0,0,0,0,11,0,00:12:54,774,18.5,0
8470920,"David Clarkson",2007-2008,Playoffs,NJD,R,5,0,0,0,-2,4,0,0,0,0,0,0,0,3,0,00:12:19,739,17.2,0
8466149,"Daniel Cleary",2007-2008,Playoffs,DET,R,22,2,1,3,1,4,0.14,0,0,1,1,0,0,54,3.7,00:17:49,1069,26.2,50.7
8469622,"Ryane Clowe",2007-2008,Playoffs,SJS,L,13,5,4,9,-2,12,0.69,2,3,0,0,0,0,41,12.2,00:18:59,1139,24.5,0
8470601,"Braydon Coburn",2007-2008,Playoffs,PHI,D,14,0,6,6,4,14,0.43,0,1,0,0,0,0,24,0,00:22:25,1345,30.6,0
8467915,"Mike Commodore",2007-2008,Playoffs,OTT,D,4,0,2,2,-1,0,0.5,0,0,0,0,0,0,6,0,00:20:13,1213,26.3,0
8472368,"Chris Conner",2007-2008,Playoffs,DAL,R,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,00:04:17,257,7,0
8455919,"Craig Conroy",2007-2008,Playoffs,CGY,C,7,0,2,2,0,8,0.29,0,0,0,0,0,0,12,0,00:16:42,1002,26,51.1
8465951,"Matt Cooke",2007-2008,Playoffs,WSH,L,7,0,0,0,-1,4,0,0,0,0,0,0,0,8,0,00:13:54,834,19.3,50
8468786,"Riley Cote",2007-2008,Playoffs,PHI,L,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:04:08,248,6.7,0
8470647,"B.J. Crombeen",2007-2008,Playoffs,DAL,R,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,00:04:16,256,6.4,100
8471675,"Sidney Crosby",2007-2008,Playoffs,PIT,C,20,6,21,27,7,12,1.35,2,14,0,0,1,0,59,10.2,00:20:41,1241,26,48.9
8470110,"Trevor Daley",2007-2008,Playoffs,DAL,D,18,1,0,1,0,20,0.06,0,0,0,0,0,0,25,4,00:18:51,1131,24.7,0
8460540,"Mathieu Dandenault",2007-2008,Playoffs,MTL,R,9,0,0,0,-3,2,0,0,0,0,0,0,0,13,0,00:08:45,525,11.7,0
8467514,"Pavel Datsyuk",2007-2008,Playoffs,DET,C,22,10,13,23,13,6,1.05,4,8,0,0,1,0,74,13.5,00:21:40,1300,27.4,54.5
8470741,"Nigel Dawes",2007-2008,Playoffs,NYR,L,10,2,2,4,3,0,0.4,0,0,0,0,0,0,19,10.5,00:12:31,751,16.6,0
8460254,"Greg De Vries",2007-2008,Playoffs,NSH,D,6,1,0,1,-2,2,0.17,0,0,0,0,1,0,3,33.3,00:19:40,1180,24,0
8459648,"Pavol Demitra",2007-2008,Playoffs,MIN,R,6,1,2,3,0,2,0.5,1,1,0,1,0,0,15,6.7,00:21:08,1268,32.5,53.2
8459450,"Shean Donovan",2007-2008,Playoffs,OTT,R,4,1,0,1,-1,2,0.25,0,0,0,0,0,0,5,20,00:13:59,839,23.3,75
8456100,"Jim Dowd",2007-2008,Playoffs,PHI,C,17,1,2,3,0,4,0.18,0,0,0,0,0,0,11,9.1,00:08:54,534,15.7,55.6
8471703,"Steve Downie",2007-2008,Playoffs,PHI,R,6,0,1,1,-2,10,0.17,0,0,0,0,0,0,2,0,00:06:03,363,9.7,0
8456106,"Dallas Drake",2007-2008,Playoffs,DET,R,22,1,3,4,2,12,0.18,0,0,0,0,0,0,27,3.7,00:11:22,682,18.9,30
8446485,"Kris Draper",2007-2008,Playoffs,DET,C,22,3,1,4,0,10,0.18,0,0,0,0,1,0,37,8.1,00:15:27,927,25.3,64.6
8460562,"Chris Drury",2007-2008,Playoffs,NYR,C,10,3,3,6,3,8,0.6,0,2,0,0,1,0,19,15.8,00:18:27,1107,24.9,48.9
8471273,"Brandon Dubinsky",2007-2008,Playoffs,NYR,C,10,4,4,8,2,12,0.8,2,3,0,0,0,0,26,15.4,00:18:59,1139,25,48.9
8464957,"J-P Dumont",2007-2008,Playoffs,NSH,R,6,0,2,2,-5,4,0.33,0,0,0,0,0,0,8,0,00:17:23,1043,22.3,0
8466393,"Pascal Dupuis",2007-2008,Playoffs,PIT,R,20,2,5,7,5,18,0.35,0,0,0,0,0,0,38,5.3,00:16:13,973,23.2,33.3
8469555,"Christian Ehrhoff",2007-2008,Playoffs,SJS,D,10,0,5,5,1,14,0.5,0,1,0,0,0,0,9,0,00:23:03,1383,30.9,0
8460542,"Patrik Elias",2007-2008,Playoffs,NJD,C,5,4,2,6,-5,4,1.2,3,4,0,0,0,0,18,22.2,00:20:30,1230,25.2,45.7
8470192,"Steve Eminger",2007-2008,Playoffs,WSH,D,5,1,0,1,2,2,0.2,0,0,0,0,0,0,1,100,00:16:06,966,23,0
8468064,"Martin Erat",2007-2008,Playoffs,NSH,R,6,1,3,4,0,8,0.67,0,2,0,0,0,0,13,7.7,00:20:55,1255,26.5,42.9
8459443,"Anders Eriksson",2007-2008,Playoffs,CGY,D,3,0,1,1,0,2,0.33,0,0,0,0,0,0,0,0,00:18:16,1096,23.7,0
8470626,"Loui Eriksson",2007-2008,Playoffs,DAL,L,18,4,4,8,1,8,0.44,1,1,0,0,0,0,31,12.9,00:18:11,1091,21.7,50
8467365,"John Erskine",2007-2008,Playoffs,WSH,D,7,0,2,2,1,6,0.29,0,0,0,0,0,0,8,0,00:17:06,1026,24.4,0
8446788,"Sergei Fedorov",2007-2008,Playoffs,WSH,C,7,1,4,5,-1,8,0.71,0,3,0,0,0,0,18,5.6,00:21:38,1298,26,54.6
8466292,"Todd Fedoruk",2007-2008,Playoffs,MIN,L,6,1,1,2,-2,16,0.33,1,1,0,0,0,0,5,20,00:13:37,817,22,33.3
8470611,"Eric Fehr",2007-2008,Playoffs,WSH,C,5,1,0,1,1,0,0.2,0,0,0,0,0,0,5,20,00:09:41,581,12.4,0
8466333,"Andrew Ference",2007-2008,Playoffs,BOS,D,7,0,4,4,1,6,0.57,0,1,0,1,0,0,10,0,00:21:38,1298,26.9,0
8469759,"Vernon Fiddler",2007-2008,Playoffs,NSH,C,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,00:16:47,1007,24.8,58.7
8470047,"Valtteri Filppula",2007-2008,Playoffs,DET,C,22,5,6,11,7,2,0.5,0,1,0,0,0,0,39,12.8,00:16:39,999,24.5,52.5
8468113,"Jeff Finger",2007-2008,Playoffs,COL,D,5,0,2,2,-2,4,0.4,0,1,0,0,0,0,7,0,00:22:05,1325,31,0
8471241,"Mark Fistric",2007-2008,Playoffs,DAL,D,9,0,0,0,-1,6,0,0,0,0,0,0,0,3,0,00:14:50,890,19.8,0
8470039,"Tomas Fleischmann",2007-2008,Playoffs,WSH,L,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,00:09:49,589,13,0
8473422,"Nick Foligno",2007-2008,Playoffs,OTT,L,4,1,0,1,0,2,0.25,0,0,0,0,0,0,6,16.7,00:12:49,769,17,0
8456283,"Adam Foote",2007-2008,Playoffs,COL,D,10,0,0,0,-6,6,0,0,0,0,0,0,0,5,0,00:21:14,1274,29.5,0
8458520,"Peter Forsberg",2007-2008,Playoffs,COL,C,7,1,4,5,3,14,0.71,0,2,0,0,0,0,13,7.7,00:18:16,1096,25,68.4
8470165,"Matt Foy",2007-2008,Playoffs,MIN,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:49,409,15,0
8471309,"Johan Franzen",2007-2008,Playoffs,DET,R,16,13,5,18,13,14,1.13,6,7,2,2,5,1,70,18.6,00:18:49,1129,26.5,46.7
8468483,"Marian Gaborik",2007-2008,Playoffs,MIN,R,6,0,1,1,-3,4,0.17,0,0,0,0,0,0,25,0,00:21:51,1311,32,0
8470612,"Ryan Getzlaf",2007-2008,Playoffs,ANA,C,6,2,3,5,-2,6,0.83,1,4,0,0,0,0,14,14.3,00:20:29,1229,23.2,43
8459628,"Hal Gill",2007-2008,Playoffs,PIT,D,20,0,1,1,2,12,0.05,0,0,0,0,0,0,16,0,00:19:17,1157,26.1,0
8467407,"Brian Gionta",2007-2008,Playoffs,NJD,R,5,1,0,1,-2,2,0.2,0,0,0,0,0,0,14,7.1,00:17:52,1072,22,0
8471958,"Dan Girardi",2007-2008,Playoffs,NYR,D,10,0,3,3,1,6,0.3,0,1,0,1,0,0,14,0,00:20:41,1241,30.8,0
8469473,"Marcel Goc",2007-2008,Playoffs,SJS,C,4,0,0,0,1,2,0,0,0,0,0,0,0,5,0,00:08:02,482,12.5,50
8468252,"Eric Godard",2007-2008,Playoffs,CGY,R,5,0,0,0,0,2,0,0,0,0,0,0,0,1,0,00:03:31,211,6.2,0
8467351,"Scott Gomez",2007-2008,Playoffs,NYR,C,10,4,7,11,5,8,1.1,1,2,0,1,0,0,27,14.8,00:20:52,1252,27.9,53.5
8458951,"Sergei Gonchar",2007-2008,Playoffs,PIT,D,20,1,13,14,0,8,0.7,1,11,0,1,0,0,40,2.5,00:25:12,1512,28.1,0
8470159,"Boyd Gordon",2007-2008,Playoffs,WSH,C,7,0,0,0,-2,0,0,0,0,0,0,0,0,5,0,00:13:22,802,20.3,47.4
8470324,"Josh Gorges",2007-2008,Playoffs,MTL,D,12,0,3,3,-2,0,0.25,0,0,0,0,0,0,7,0,00:18:20,1100,24.3,0
8471242,"Mike Green",2007-2008,Playoffs,WSH,D,7,3,4,7,-2,15,1,2,4,0,0,0,0,19,15.8,00:26:58,1618,29.6,0
8472382,"Andy Greene",2007-2008,Playoffs,NJD,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,00:15:11,911,20,0
8459640,"Mike Grier",2007-2008,Playoffs,SJS,R,13,0,1,1,-2,2,0.08,0,0,0,0,0,0,22,0,00:15:20,920,21.8,20
8471269,"Nicklas Grossmann",2007-2008,Playoffs,DAL,D,18,1,1,2,3,6,0.11,0,0,0,0,0,0,14,7.1,00:18:37,1117,23.7,0
8466300,"Ben Guite",2007-2008,Playoffs,COL,R,10,1,0,1,1,14,0.1,0,0,1,1,0,0,9,11.1,00:12:01,721,19.7,49.5
8467943,"Niklas Hagman",2007-2008,Playoffs,DAL,L,18,2,1,3,3,14,0.17,0,0,0,0,0,0,33,6.1,00:13:24,804,18.3,0
8468502,"David Hale",2007-2008,Playoffs,CGY,D,6,0,0,0,-1,2,0,0,0,0,0,0,0,5,0,00:12:47,767,17.8,0
8467925,"Adam Hall",2007-2008,Playoffs,PIT,R,17,3,1,4,-1,8,0.24,0,0,0,0,1,0,14,21.4,00:10:58,658,18.2,51.3
8469465,"Dan Hamhuis",2007-2008,Playoffs,NSH,D,6,1,1,2,-4,6,0.33,1,1,0,0,0,0,8,12.5,00:22:47,1367,28,0
8458938,"Roman Hamrlik",2007-2008,Playoffs,MTL,D,12,1,2,3,-3,8,0.25,0,0,0,0,0,0,15,6.7,00:22:54,1374,27.9,0
8466158,"Scott Hannan",2007-2008,Playoffs,COL,D,9,0,1,1,0,4,0.11,0,0,0,0,0,0,10,0,00:19:15,1155,27.1,0
8469997,"Mark Hartigan",2007-2008,Playoffs,DET,C,4,0,1,1,0,4,0.25,0,0,0,0,0,0,0,0,00:05:21,321,9,37.5
8468486,"Scott Hartnell",2007-2008,Playoffs,PHI,L,17,3,4,7,-2,20,0.41,0,1,0,0,0,0,23,13,00:15:28,928,20.3,0
8456531,"Derian Hatcher",2007-2008,Playoffs,PHI,D,15,1,2,3,2,40,0.2,0,0,0,0,0,0,7,14.3,00:21:14,1274,30.7,0
8468482,"Dany Heatley",2007-2008,Playoffs,OTT,L,4,0,1,1,-5,6,0.25,0,1,0,0,0,0,9,0,00:21:41,1301,25.3,50
8460577,"Milan Hejduk",2007-2008,Playoffs,COL,R,10,3,3,6,-6,4,0.6,2,3,0,0,0,0,18,16.7,00:19:04,1144,25.5,50
8471794,"Darren Helm",2007-2008,Playoffs,DET,C,18,2,2,4,2,2,0.22,0,0,0,0,0,0,21,9.5,00:07:30,450,11.7,42.4
8471753,"T.J. Hensick",2007-2008,Playoffs,COL,C,2,0,1,1,1,0,0.5,0,0,0,0,0,0,4,0,00:15:29,929,21.5,50
8470274,"Chris Higgins",2007-2008,Playoffs,MTL,L,12,3,2,5,1,2,0.42,0,1,0,0,0,0,34,8.8,00:18:27,1107,21.5,33.3
8456595,"Sean Hill",2007-2008,Playoffs,MIN,D,5,0,0,0,-2,4,0,0,0,0,0,0,0,1,0,00:10:53,653,16.2,0
8462081,"Jan Hlavac",2007-2008,Playoffs,NSH,L,6,0,2,2,-4,2,0.33,0,0,0,0,0,0,10,0,00:18:12,1092,24.3,50
8473979,"Jaroslav Hlinka",2007-2008,Playoffs,COL,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,00:15:15,915,22,66.7
8460661,"Shane Hnidy",2007-2008,Playoffs,BOS,D,7,1,1,2,0,9,0.29,0,0,0,0,0,0,7,14.3,00:17:10,1030,22.6,0
8469681,"Ryan Hollweg",2007-2008,Playoffs,NYR,L,8,0,0,0,-2,2,0,0,0,0,0,0,0,5,0,00:04:49,289,7.4,100
8460743,"Tomas Holmstrom",2007-2008,Playoffs,DET,L,21,4,8,12,4,26,0.57,1,5,0,0,0,0,41,9.8,00:17:10,1030,23,0
8468660,"Darcy Hordichuk",2007-2008,Playoffs,NSH,L,5,0,0,0,0,2,0,0,0,0,0,0,0,1,0,00:03:31,211,5.2,0
8466148,"Marian Hossa",2007-2008,Playoffs,PIT,R,20,12,14,26,8,12,1.3,5,12,0,1,2,1,76,15.8,00:20:59,1259,26.8,0
8470201,"Jiri Hudler",2007-2008,Playoffs,DET,R,22,5,9,14,-1,14,0.64,2,6,0,0,2,0,46,10.9,00:11:35,695,17.3,0
8466181,"Kristian Huselius",2007-2008,Playoffs,CGY,L,7,0,4,4,-1,6,0.57,0,1,0,0,0,0,5,0,00:13:45,825,18.3,0
8467478,"Kent Huskins",2007-2008,Playoffs,ANA,D,6,0,1,1,-3,2,0.17,0,0,0,0,0,0,2,0,00:14:34,874,19.2,0
8462042,"Jarome Iginla",2007-2008,Playoffs,CGY,R,7,4,5,9,-1,2,1.29,3,5,0,0,0,0,27,14.8,00:22:42,1362,26.4,39
8448208,"Jaromir Jagr",2007-2008,Playoffs,NYR,R,10,5,10,15,3,12,1.5,2,6,0,0,1,0,37,13.5,00:19:53,1193,24,0
8460770,"Kim Johnsson",2007-2008,Playoffs,MIN,D,6,0,1,1,-1,18,0.17,0,0,0,0,0,0,12,0,00:28:08,1688,35.8,0
8470877,"David Jones",2007-2008,Playoffs,COL,R,10,0,1,1,0,6,0.1,0,0,0,0,0,0,18,0,00:11:49,709,18.1,0
8470905,"Randy Jones",2007-2008,Playoffs,PHI,D,16,0,2,2,6,4,0.13,0,1,0,0,0,0,21,0,00:21:24,1284,30.9,0
8469684,"Milan Jurcina",2007-2008,Playoffs,WSH,D,7,0,0,0,1,6,0,0,0,0,0,0,0,3,0,00:16:26,986,25.1,0
8462114,"Sami Kapanen",2007-2008,Playoffs,PHI,R,16,2,0,2,-4,2,0.13,0,0,0,0,0,0,19,10.5,00:10:46,646,16.3,0
8471311,"Tyler Kennedy",2007-2008,Playoffs,PIT,C,20,0,4,4,0,13,0.2,0,0,0,0,0,0,34,0,00:10:17,617,15.7,33.3
8473548,"Phil Kessel",2007-2008,Playoffs,BOS,R,4,3,1,4,1,2,1,1,1,0,0,0,0,13,23.1,00:14:30,870,18.8,33.3
8458590,"Mike Knuble",2007-2008,Playoffs,PHI,R,12,3,4,7,-1,6,0.58,0,1,0,0,1,1,25,12,00:18:34,1114,23.9,50
8459442,"Saku Koivu",2007-2008,Playoffs,MTL,C,7,3,6,9,1,4,1.29,2,3,0,0,0,0,17,17.6,00:19:33,1173,22.7,56.8
8469459,"Mikko Koivu",2007-2008,Playoffs,MIN,C,6,4,1,5,0,4,0.83,0,1,1,1,0,0,20,20,00:21:56,1316,34.8,49.2
8469460,"Mike Komisarek",2007-2008,Playoffs,MTL,D,12,1,2,3,3,18,0.25,0,0,0,0,1,0,18,5.6,00:20:02,1202,26.6,0
8471232,"Lauri Korpikoski",2007-2008,Playoffs,NYR,L,1,1,0,1,1,0,1,0,0,0,0,0,0,2,50,00:07:14,434,11,0
8471859,"Sergei Kostitsyn",2007-2008,Playoffs,MTL,L,12,3,5,8,5,14,0.67,0,1,0,0,0,0,22,13.6,00:15:08,908,18.5,0
8470603,"Andrei Kostitsyn",2007-2008,Playoffs,MTL,L,12,5,3,8,-4,2,0.67,1,3,0,0,1,0,25,20,00:16:00,960,19.4,0
8466398,"Tom Kostopoulos",2007-2008,Playoffs,MTL,R,12,3,1,4,-1,6,0.33,0,0,0,0,1,1,24,12.5,00:13:34,814,19.2,0
8458529,"Alex Kovalev",2007-2008,Playoffs,MTL,R,12,5,6,11,-4,8,0.92,2,4,1,1,1,1,39,12.8,00:21:41,1301,22.8,0
